"gbif","tank","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","keep.manual"
"Lycium barbatum","Lycium barbarum",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Passiflora pubera","Passiflora puberula",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Poa lepidula","Poa lepida",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Polygonum acidum","Polygonum acidulum",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Polygonum plebejum","Polygonum plebeium",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Protea scabrida","Protea scabra",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Salix capreola","Salix caprea",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Silene scabrida","Silene scabra",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Veronica decorosa","Veronica decora",1,0.9583333333,"False",FALSE,TRUE,FALSE,TRUE
"Hypoestes forskalei","Hypoestes forskaolii",1,0.9585185185,"False",FALSE,TRUE,FALSE,TRUE
"Juncus pyrenaeus","Juncus pyrenaicus",1,0.9585185185,"False",FALSE,TRUE,FALSE,TRUE
"Ardisia kusukuensis","Ardisia kusukusensis",1,0.9585858586,"False",FALSE,TRUE,FALSE,TRUE
"Paepalanthus fasiculatus","Paepalanthus fasciculatus",1,0.9593434343,"False",FALSE,TRUE,FALSE,TRUE
"Aristida purpurescens","Aristida purpurascens",1,0.9595959596,"False",FALSE,TRUE,FALSE,TRUE
"Agathis hami","Agathis hamii",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Carex halliana","Carex halleriana",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Carex microstyla","Carex microstoma",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Carex nova","Carex novae",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Castilleja cryptantha","Castilleja cryptandra",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Cirsium ciliolatum","Cirsium ciliatum",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Elymus marginatus","Elymus marginalis",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Encyclia adenocarpa","Encyclia adenocaula",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Erigeron ciliolatus","Erigeron ciliatus",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Euphorbia lasiocarpa","Euphorbia lasiocaula",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Ficus reticulata","Ficus reticulosa",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Fraxinus platicarpa","Fraxinus platycarpa",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Habenaria ciliolaris","Habenaria ciliaris",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Myrcia reticulosa","Myrcia reticulata",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Neolitsea chuii","Neolitsea chui",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Nepenthes ampullacea","Nepenthes ampullaria",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Orobanche palaestina","Orobanche palatina",1,0.96,"False",TRUE,FALSE,FALSE,TRUE
"Rubus bracteatus","Rubus bractealis",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Strychnos panayensis","Strychnos panamensis",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Vaccinium tenerellum","Vaccinium tenellum",1,0.96,"False",FALSE,FALSE,FALSE,TRUE
"Solanum eleagnifolium","Solanum elaeagnifolium",1,0.9604395604,"False",FALSE,FALSE,FALSE,TRUE
"Oxalis multiceps","Oxalis multipes",1,0.9606481481,"False",TRUE,FALSE,FALSE,TRUE
"Indigofera cylindracea","Indigofera cylindrica",1,0.9607070707,"False",TRUE,FALSE,FALSE,TRUE
"Vriesea cylindrica","Vriesea cylindracea",1,0.9607070707,"False",TRUE,FALSE,FALSE,TRUE
"Lachnanthes caroliana","Lachnanthes caroliniana",1,0.9609427609,"False",FALSE,FALSE,FALSE,TRUE
"Chamaesyce mesembrianthemifolia","Chamaesyce mesembryanthemifolia",1,0.9610526316,"False",FALSE,FALSE,FALSE,TRUE
"Acacia rosei","Acacia rossei",1,0.9611111111,"False",TRUE,FALSE,FALSE,TRUE
"Astragalus verus","Astragalus vernus",1,0.9611111111,"False",TRUE,FALSE,FALSE,TRUE
"Castanopsis faberi","Castanopsis fabri",1,0.9611111111,"False",FALSE,FALSE,FALSE,TRUE
"Cistus salicifolius","Cistus salviifolius",1,0.9611111111,"False",TRUE,FALSE,FALSE,TRUE
"Cryptogramma cripa","Cryptogramma crispa",1,0.9611111111,"False",FALSE,FALSE,FALSE,TRUE
"Helichrysum rosum","Helichrysum roseum",1,0.9611111111,"False",TRUE,FALSE,FALSE,TRUE
"Hieracium salviifolium","Hieracium salicifolium",1,0.9611111111,"False",TRUE,FALSE,FALSE,TRUE
"Mukdenia rossii","Mukdenia rosii",1,0.9611111111,"False",FALSE,FALSE,FALSE,TRUE
"Panicum cocoospermum","Panicum coccospermum",1,0.9611111111,"False",FALSE,FALSE,FALSE,TRUE
"Phyllanthus salicifolius","Phyllanthus salviifolius",1,0.9611111111,"False",TRUE,FALSE,FALSE,TRUE
"Solanum salicifolium","Solanum salviifolium",1,0.9611111111,"False",TRUE,FALSE,FALSE,TRUE
"Euphorbia punctualata","Euphorbia punctulata",1,0.9612121212,"False",FALSE,FALSE,FALSE,TRUE
"Carya illinoensis","Carya illinoinensis",1,0.9613053613,"False",FALSE,FALSE,FALSE,TRUE
"Kadsura longepedunculata","Kadsura longipedunculata",1,0.9616666667,"False",FALSE,FALSE,FALSE,TRUE
"Securidaca longipedunculata","Securidaca longepedunculata",1,0.9616666667,"False",FALSE,FALSE,FALSE,TRUE
"Prestonia sericocalyx","Prestonia seriocalyx",1,0.9618181818,"False",FALSE,FALSE,FALSE,TRUE
"Salvia gariepensis","Salvia garipensis",1,0.9618181818,"False",TRUE,FALSE,FALSE,TRUE
"Bubon rigidus","Bubon rigidum",1,0.9619047619,"True",FALSE,FALSE,FALSE,TRUE
"Carex fucata","Carex furcata",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Cojoba matudae","Cojoba matudai",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Crataegus fucata","Crataegus furcata",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Croton dioicum","Croton dioicus",1,0.9619047619,"True",FALSE,FALSE,FALSE,TRUE
"Datura innoxia","Datura inoxia",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Dieffenbachia seguina","Dieffenbachia seguine",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Epidendrum avicule","Epidendrum avicula",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Festuca papuana","Festuca pauana",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Festuca alaica","Festuca altaica",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Maxillaria fucata","Maxillaria fuscata",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Picea koyamai","Picea koyamae",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Piper alatum","Piper allatum",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Rhododendron vidalii","Rhododendron vialii",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Sakakia hayatai","Sakakia hayatae",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Salvia greatai","Salvia greatae",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Salvia exserta","Salvia extersa",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Salvia deserti","Salvia deserta",1,0.9619047619,"False",TRUE,FALSE,FALSE,TRUE
"Schismocarpus matudae","Schismocarpus matudai",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Strychnos ignatia","Strychnos ignatii",1,0.9619047619,"False",FALSE,FALSE,FALSE,TRUE
"Crotalaria polychroma","Crotalaria polychotoma",1,0.9624242424,"False",TRUE,FALSE,FALSE,TRUE
"Ficus leucoptera","Ficus leucopleura",1,0.9624242424,"False",FALSE,FALSE,FALSE,TRUE
"Poa schoenoides","Poa schoenites",1,0.9624242424,"False",FALSE,FALSE,FALSE,TRUE
"Vaccinium myrsinoides","Vaccinium myrsinites",1,0.9624242424,"False",FALSE,FALSE,FALSE,TRUE
"Cnidium monnerii","Cnidium monnieri",1,0.9625,"False",FALSE,FALSE,FALSE,TRUE
"Euphorbia pythiusa","Euphorbia pithyusa",1,0.9625,"False",FALSE,FALSE,FALSE,TRUE
"Sambucus coerulea","Sambucus cerulea",1,0.9625,"False",FALSE,FALSE,FALSE,TRUE
"Solanum wightii","Solanum wrightii",1,0.9625,"False",FALSE,FALSE,FALSE,TRUE
"Exomis atriplicoides","Exomis atriplecoides",1,0.9628205128,"False",FALSE,FALSE,FALSE,TRUE
"Acacia rostrata","Acacia prostrata",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Acer glabratum","Acer glabrum",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Aletris foliolosa","Aletris foliosa",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Apollonias barbusana","Apollonias barbujana",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Bactris rostrata","Bactris erostrata",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Caesalpinia rostrata","Caesalpinia prostrata",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Carex jamesonii","Carex jamesii",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Coelogyne ecarinata","Coelogyne carinata",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Conyza foliosa","Conyza foliolosa",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Cyperus eglobosus","Cyperus globosus",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Erysimum scabrum","Erysimum scabrosum",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Ficus saruensis","Ficus aruensis",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Garcinia epunctata","Garcinia punctata",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Gentiana jamesii","Gentiana jamesonii",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Hieracium glaucinum","Hieracium glaucum",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Hieracium crispatum","Hieracium crispum",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Indigofera rostrata","Indigofera prostrata",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Loasa prostrata","Loasa rostrata",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Malvastrum scabrosum","Malvastrum scabrum",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Oxalis bulbigera","Oxalis bulbifera",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Pandanus militaris","Pandanus limitaris",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Panicum scabridum","Panicum scabrum",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Phyllanthus obtusatus","Phyllanthus obtusus",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Pinus sabineana","Pinus sabiniana",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Piper glabrum","Piper glabratum",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Poa ligulata","Poa eligulata",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Polygonum scabridum","Polygonum scabrum",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Primula efarinosa","Primula farinosa",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Primula florindae","Primula florida",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Quercus praineana","Quercus prainiana",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Rosa balcarica","Rosa balcanica",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Saxifraga foliosa","Saxifraga foliolosa",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Schoenus efoliatus","Schoenus foliatus",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Senecio candicans","Senecio candidans",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Silene zawadzkii","Silene zawadskii",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Sisymbrium glabrum","Sisymbrium glabratum",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Solanum glabratum","Solanum glabrum",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Stellaria frieseana","Stellaria friesiana",1,0.962962963,"False",FALSE,FALSE,FALSE,TRUE
"Taraxacum crocellum","Taraxacum croceum",1,0.962962963,"False",TRUE,FALSE,FALSE,TRUE
"Betula oycoviensis","Betula oycowiensis",1,0.9636363636,"False",FALSE,FALSE,FALSE,TRUE
"Dendrobium quadriferum","Dendrobium quadrifidum",1,0.9636363636,"False",TRUE,FALSE,FALSE,TRUE
"Epidendrum paniculosum","Epidendrum paniculatum",1,0.9636363636,"False",TRUE,FALSE,FALSE,TRUE
"Eugenia piedraensis","Eugenia piedadensis",1,0.9636363636,"False",TRUE,FALSE,FALSE,TRUE
"Euphorbia longeramosa","Euphorbia longiramosa",1,0.9636363636,"False",FALSE,FALSE,FALSE,TRUE
"Ficus neoebudarum","Ficus neoehudarum",1,0.9636363636,"False",FALSE,FALSE,FALSE,TRUE
"Hippocratea megalocarpa","Hippocratea megacarpa",1,0.9636363636,"False",FALSE,FALSE,FALSE,TRUE
"Phoradendron leucocarpum","Phoradendron leucarpum",1,0.9636363636,"False",TRUE,FALSE,FALSE,TRUE
"Piper articulatum","Piper articulosum",1,0.9636363636,"False",FALSE,FALSE,FALSE,TRUE
"Rhynchospora oligantha","Rhynchospora oligosantha",1,0.9636363636,"False",TRUE,FALSE,FALSE,TRUE
"Rosa granensis","Rosa granatensis",1,0.9636363636,"False",FALSE,FALSE,FALSE,TRUE
"Syzygium cyminiferum","Syzygium cymiferum",1,0.9636363636,"False",FALSE,FALSE,FALSE,TRUE
"Dryopteris hexagonaptera","Dryopteris hexagonoptera",1,0.9637820513,"False",FALSE,FALSE,FALSE,TRUE
"Quercus encleisacarpa","Quercus encleisocarpa",1,0.9637820513,"False",FALSE,FALSE,FALSE,TRUE
"Ficus pseudopiriformis","Ficus pseudopyriformis",1,0.9641666667,"False",FALSE,FALSE,FALSE,TRUE
"Encelia virginiensis","Encelia virginensis",1,0.9646464646,"False",FALSE,FALSE,FALSE,TRUE
"Euphorbia scordifolia","Euphorbia scordiifolia",1,0.9646464646,"False",FALSE,FALSE,FALSE,TRUE
"Marlea begonifolia","Marlea begoniifolia",1,0.9646464646,"False",FALSE,FALSE,FALSE,TRUE
"Pratia begoniifolia","Pratia begonifolia",1,0.9646464646,"False",FALSE,FALSE,FALSE,TRUE
"Scutellaria scordiifolia","Scutellaria scordifolia",1,0.9646464646,"False",FALSE,FALSE,FALSE,TRUE
"Phenakospermum guyanense","Phenakospermum guyannense",1,0.9648148148,"False",FALSE,FALSE,FALSE,TRUE
"Physalis pubesecens","Physalis pubescens",1,0.9648148148,"False",FALSE,FALSE,FALSE,TRUE
"Aeranthes porrectus","Aeranthes porrecta",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Aleurites vernicia","Aleurites vernicius",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Arctous japonicus","Arctous japonica",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Asarum tamaense","Asarum tamaensis",1,0.9652777778,"False",FALSE,FALSE,FALSE,TRUE
"Bactris gracilior","Bactris gracilis",1,0.9652777778,"False",TRUE,FALSE,FALSE,TRUE
"Biserrula pelecina","Biserrula pelecinus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Bolusanthus speciosa","Bolusanthus speciosus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Borassus sundaica","Borassus sundaicus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Carex gracilior","Carex gracilis",1,0.9652777778,"False",TRUE,FALSE,FALSE,TRUE
"Ceanothus ochracea","Ceanothus ochraceus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Celtis iguanaeus","Celtis iguanaea",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Combretum rupicola","Combretum rupicolum",1,0.9652777778,"True",TRUE,FALSE,FALSE,TRUE
"Commiphora africanum","Commiphora africana",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Cotinus velutina","Cotinus velutinus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Doliocarpus coriaceus","Doliocarpus coriacea",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Erechtites praealta","Erechtites praealtus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Euphorbia gracilior","Euphorbia gracilis",1,0.9652777778,"False",TRUE,FALSE,FALSE,TRUE
"Festuca gracilior","Festuca gracilis",1,0.9652777778,"False",TRUE,FALSE,FALSE,TRUE
"Fraxinus dimorpha","Fraxinus dimorphus",1,0.9652777778,"True",TRUE,FALSE,FALSE,TRUE
"Galium cruciatum","Galium cruciata",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Heterachne abortiva","Heterachne abortivum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Hieracium alpicolum","Hieracium alpicola",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Microdracoides squamosa","Microdracoides squamosus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Monachather paradoxa","Monachather paradoxus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Montrichardia aculeata","Montrichardia aculeatum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Munnozia giganteum","Munnozia gigantea",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Nuphar japonicum","Nuphar japonica",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Orites racemosa","Orites racemosus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Parartocarpus venenosa","Parartocarpus venenosus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Pleuranthodendron mexicana","Pleuranthodendron mexicanum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Podocarpus neglecta","Podocarpus neglectus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Podocarpus elongata","Podocarpus elongatus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Podocarpus coriacea","Podocarpus coriaceus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Podocarpus nubigena","Podocarpus nubigenus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Psychotria gracilior","Psychotria gracilis",1,0.9652777778,"False",TRUE,FALSE,FALSE,TRUE
"Pterocarpus echinatus","Pterocarpus echinata",1,0.9652777778,"True",TRUE,FALSE,FALSE,TRUE
"Quercus gracilior","Quercus gracilis",1,0.9652777778,"False",TRUE,FALSE,FALSE,TRUE
"Ranalisma rostrata","Ranalisma rostratum",1,0.9652777778,"True",TRUE,FALSE,FALSE,TRUE
"Rhus digitata","Rhus digitatum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Rubus amnicolus","Rubus amnicola",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Rubus gracilior","Rubus gracilis",1,0.9652777778,"False",FALSE,FALSE,FALSE,TRUE
"Rytidosperma subulata","Rytidosperma subulatum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Styrax japonica","Styrax japonicus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Suregada aequorea","Suregada aequoreum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Tarasa cerratei","Tarasa cerrateae",1,0.9652777778,"False",FALSE,FALSE,FALSE,TRUE
"Theobroma speciosa","Theobroma speciosum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Trachelospermum borneana","Trachelospermum borneanum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Tradescantia difforme","Tradescantia difformis",1,0.9652777778,"False",FALSE,FALSE,FALSE,TRUE
"Triglochin maritimum","Triglochin maritima",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Triglochin palustre","Triglochin palustris",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Tripleurospermum maritima","Tripleurospermum maritimum",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Zanthoxylum insularis","Zanthoxylum insulare",1,0.9652777778,"True",TRUE,FALSE,FALSE,TRUE
"Zeugites mexicana","Zeugites mexicanus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Zeugites munroana","Zeugites munroanus",1,0.9652777778,"True",FALSE,FALSE,FALSE,TRUE
"Corokia buddlejoides","Corokia buddleioides",1,0.9656565657,"False",FALSE,FALSE,FALSE,TRUE
"Rondeletia buddlejoides","Rondeletia buddleioides",1,0.9656565657,"False",FALSE,FALSE,FALSE,TRUE
"Gaga marginata","Gagea emarginata",0.9533333333,0.9666666667,"False",FALSE,TRUE,FALSE,TRUE
"Achyranthes uncinulata","Achyranthes uncinata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Agrostis glabra","Agrostis glabrata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Ajuga glabra","Ajuga glabrata",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Alyssum syriacum","Alyssum styriacum",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Asplenium selosii","Asplenium seelosii",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Astragalus eucosmos","Astragalus eucosmus",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Astragalus megacarpus","Astragalus megalocarpus",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Bauhinia marginata","Bauhinia emarginata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Berberis racemulosa","Berberis racemosa",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Berberis emarginata","Berberis marginata",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Buddleja australis","Buddleja astralis",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Caladenia marginata","Caladenia emarginata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Carex sajanensis","Carex ajanensis",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Carex muriculata","Carex muricata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Carex rotrata","Carex rostrata",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Carica posoposa","Carica posopora",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Cattleya crispa","Cattleya crispata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Celsia arcturus","Celsia arturus",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Centaurea lacerata","Centaurea lacera",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Chenopodium rostratum","Chenopodium prostratum",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Chiococca petensis","Chiococca petenensis",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Combretum albiflorum","Combretum albidiflorum",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Commelina scabra","Commelina scabrata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Cordia glabrata","Cordia glabra",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Crassula punctulata","Crassula punctata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Crataegus glabrata","Crataegus glabra",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Crotalaria axillaris","Crotalaria maxillaris",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Cyperus pustulatus","Cyperus ustulatus",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Cytisus foliosus","Cytisus foliolosus",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Diospyros glabrata","Diospyros glabra",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Disa rodantha","Disa rhodantha",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Dracaena densifolia","Dracaena ensifolia",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Drymonia punctulata","Drymonia punctata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Ecastaphyllum berteroi","Ecastaphyllum berterii",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Eugenia vellozii","Eugenia vellozoi",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Euphorbia capitulata","Euphorbia capitata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Euphorbia marginata","Euphorbia emarginata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Festuca glabrata","Festuca glabra",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Festuca durandii","Festuca durandoi",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Ficus acrocarpa","Ficus macrocarpa",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Ficus sibulanensis","Ficus sibuyanensis",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Ficus squamosa","Ficus squamulosa",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Ficus uncinata","Ficus uncinulata",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Ficus pantoniana","Ficus antoniana",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Ficus coronulata","Ficus coronata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Galium runcinatum","Galium uncinatum",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Gentiana decorata","Gentiana decora",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Hieracium stictum","Hieracium strictum",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Hieracium mollitum","Hieracium mollisetum",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Lactuca scariosa","Lactuca scariola",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Leucopogon squamatus","Leucopogon esquamatus",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Lupinus prostratus","Lupinus rostratus",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Mahonia beali","Mahonia bealei",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Matthiola glabrata","Matthiola glabra",1,0.9666666667,"False",FALSE,FALSE,FALSE,TRUE
"Mimosa punctulata","Mimosa punctata",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
"Mimosa disperma","Mimosa dispersa",1,0.9666666667,"False",TRUE,FALSE,FALSE,TRUE
